State,Year,Quarter,District,Count,Amount
chhattisgarh,2024,2,durg,41809604,48559625064.0
chhattisgarh,2024,2,raigarh,28937642,33856896261.0
chhattisgarh,2024,2,korba,25631451,27635789393.0
chhattisgarh,2024,2,janjgir champa,23776475,27188841231.0
chhattisgarh,2024,2,rajnandgaon,15652358,20461063520.0
chhattisgarh,2024,2,baloda bazar,15591087,18731814571.0
chhattisgarh,2024,2,surguja,15483986,18168919373.0
chhattisgarh,2024,2,mahasamund,12727047,16976444269.0
chhattisgarh,2022,1,raipur,25836062,39990361268.69826
chhattisgarh,2022,1,durg,11345594,16423362101.016966
chhattisgarh,2022,1,bilaspur,9081044,13169861328.371489
chhattisgarh,2022,1,raigarh,5959088,9885641555.115366
chhattisgarh,2022,1,korba,5626866,8306489271.356157
chhattisgarh,2022,1,janjgir champa,5495226,8737068867.594166
chhattisgarh,2022,1,rajnandgaon,3505850,6015130524.624991
chhattisgarh,2022,1,surguja,3182242,5281342196.784164
chhattisgarh,2022,1,baloda bazar,2925957,5025353758.266698
chhattisgarh,2022,1,mahasamund,2788159,5020017743.469414
chhattisgarh,2022,3,raipur,40322093,55869046982.08136
chhattisgarh,2022,3,durg,40201479,51553772130.128586
chhattisgarh,2022,3,bilaspur,13659373,17597668488.143303
chhattisgarh,2022,3,raigarh,7689276,10922658445.861914
chhattisgarh,2022,3,korba,6608931,8648711540.86557
chhattisgarh,2022,3,janjgir champa,6191246,8376914109.862601
chhattisgarh,2022,3,rajnandgaon,4236901,6526559476.401954
chhattisgarh,2022,3,baloda bazar,3792643,5461550646.150799
chhattisgarh,2022,3,surguja,3762924,5443547309.295029
chhattisgarh,2022,3,mahasamund,3300018,5221786624.788328
chhattisgarh,2022,4,durg,48523671,64247502275.46567
chhattisgarh,2022,4,raipur,38862259,55662404886.39615
chhattisgarh,2022,4,bilaspur,16252139,21208051820.214054
chhattisgarh,2022,4,raigarh,8475730,11974795198.59215
chhattisgarh,2022,4,korba,7598691,9998923126.807133
chhattisgarh,2022,4,janjgir champa,7194881,9873971004.747929
chhattisgarh,2022,4,rajnandgaon,6195224,9255085937.73935
chhattisgarh,2022,4,baloda bazar,4723545,7027700030.598945
chhattisgarh,2022,4,surguja,4530080,6525605229.70492
chhattisgarh,2022,4,mahasamund,3890208,6294827909.790523
chhattisgarh,2022,2,raipur,31131873,46778811056.547844
chhattisgarh,2022,2,durg,13554254,19339415904.388374
chhattisgarh,2022,2,bilaspur,11026765,15470182616.440014
chhattisgarh,2022,2,raigarh,6953143,10866819292.413809
chhattisgarh,2022,2,korba,6482877,9217368563.787317
chhattisgarh,2022,2,janjgir champa,6418156,9565720454.277157
chhattisgarh,2022,2,rajnandgaon,4284921,7037763265.735463
chhattisgarh,2022,2,surguja,3814390,6107066837.900621
chhattisgarh,2022,2,baloda bazar,3518514,5665773484.94288
chhattisgarh,2022,2,mahasamund,3288014,5542158574.479666
chhattisgarh,2020,1,raipur,7165357,12890786407.130106
chhattisgarh,2020,1,durg,2720717,3703033691.5734186
chhattisgarh,2020,1,bilaspur,1626602,2606579319.8693147
chhattisgarh,2020,1,janjgir champa,931656,1488048447.0181954
chhattisgarh,2020,1,raigarh,853049,1441862102.9480531
chhattisgarh,2020,1,korba,718120,1166839868.1460683
chhattisgarh,2020,1,rajnandgaon,530737,829638269.61084
chhattisgarh,2020,1,surguja,471783,825221523.2257853
chhattisgarh,2020,1,baloda bazar,458451,758990785.2742459
chhattisgarh,2020,1,mahasamund,395381,712257295.5688998
chhattisgarh,2020,3,raipur,6042530,10684762115.033833
chhattisgarh,2020,3,durg,3050549,4422630206.029019
chhattisgarh,2020,3,bilaspur,1745292,2896159000.806561
chhattisgarh,2020,3,janjgir champa,1514440,2490630273.0855575
chhattisgarh,2020,3,raigarh,1433072,2458680204.786009
chhattisgarh,2020,3,korba,1244497,2009501714.6041925
chhattisgarh,2020,3,rajnandgaon,877383,1486830890.3385725
chhattisgarh,2020,3,baloda bazar,771002,1235479975.3188782
chhattisgarh,2020,3,mahasamund,711477,1292683804.8464177
chhattisgarh,2020,3,surguja,707337,1327658513.4476824
chhattisgarh,2020,4,raipur,8570997,14747848599.14896
chhattisgarh,2020,4,durg,4913427,7302773368.858854
chhattisgarh,2020,4,bilaspur,2837963,4829260316.92908
chhattisgarh,2020,4,janjgir champa,2192318,3743676244.6136427
chhattisgarh,2020,4,raigarh,2064164,3637725480.8909154
chhattisgarh,2020,4,korba,1984429,3184943428.38221
chhattisgarh,2020,4,rajnandgaon,1290120,2254466252.901078
chhattisgarh,2020,4,surguja,1086420,2064653403.7490907
chhattisgarh,2020,4,baloda bazar,1079166,1896871501.902258
chhattisgarh,2020,4,mahasamund,1034749,1951224040.2379332
chhattisgarh,2020,2,raipur,4506567,8132937028.126705
chhattisgarh,2020,2,durg,2269659,3224351699.513093
chhattisgarh,2020,2,bilaspur,1317592,2187204544.331008
chhattisgarh,2020,2,janjgir champa,1248433,2013421603.7532823
chhattisgarh,2020,2,raigarh,1086995,1795114177.701589
chhattisgarh,2020,2,korba,944646,1508035673.146365
chhattisgarh,2020,2,rajnandgaon,673472,1115085386.2998686
chhattisgarh,2020,2,baloda bazar,633348,1023037088.3420136
chhattisgarh,2020,2,mahasamund,554707,987188501.0492831
chhattisgarh,2020,2,surguja,533916,943051720.5904518
delhi,2023,1,south east delhi,56901581,72188090661.0
delhi,2023,1,west,53494049,88637227473.0
delhi,2023,1,central delhi,49681285,81500812610.0
delhi,2023,1,new delhi,48280973,58799219994.0
delhi,2023,1,north west,34149097,57664399598.0
delhi,2023,1,north,33930652,53000017794.0
delhi,2023,1,south,32534127,37497668457.0
delhi,2023,1,south west,31119622,45110662539.0
delhi,2023,1,east,30263080,39834690348.0
delhi,2023,1,shahdara,19779351,39855441084.0
delhi,2023,3,south east delhi,74833594,83210641938.0
delhi,2023,3,west,72448584,102906527096.0
delhi,2023,3,new delhi,64482143,69220641303.0
delhi,2023,3,central delhi,63523786,90738331879.0
delhi,2023,3,north,45891413,63381082060.0
delhi,2023,3,north west,45854816,67892826766.0
delhi,2023,3,south,44793802,45520647764.0
delhi,2023,3,south west,42925892,54916853763.0
delhi,2023,3,east,40696568,46476789040.0
delhi,2023,3,shahdara,25892515,43115840667.0
delhi,2023,4,south east delhi,81901206,92211250667.0
delhi,2023,4,west,77741144,114164241444.0
delhi,2023,4,central delhi,73391621,108685950109.0
delhi,2023,4,new delhi,70788153,77725370165.0
delhi,2023,4,north west,49542115,74621203545.0
delhi,2023,4,north,49234225,69390502954.0
delhi,2023,4,south,47263751,49217789026.0
delhi,2023,4,south west,45782050,59373267213.0
delhi,2023,4,east,43082162,50886137378.0
delhi,2023,4,shahdara,30001836,52825059811.0
delhi,2023,2,south east delhi,66237557,78214516249.0
delhi,2023,2,west,62944946,95782240128.0
delhi,2023,2,central delhi,57622069,86092311109.0
delhi,2023,2,new delhi,57173491,64569798729.0
delhi,2023,2,north west,40527597,63155058402.0
delhi,2023,2,north,40357914,58188318194.0
delhi,2023,2,south,38797761,41499044092.0
delhi,2023,2,south west,36917006,49688361980.0
delhi,2023,2,east,36042935,43552662240.0
delhi,2023,2,shahdara,23083531,41909976096.0
delhi,2019,1,central delhi,12885975,16258175800.83931
delhi,2019,1,new delhi,10000765,13939472234.96883
delhi,2019,1,south east delhi,4177871,4783209115.672518
delhi,2019,1,west,3962949,5022146273.196945
delhi,2019,1,east,3074036,2994257491.1936464
delhi,2019,1,north west,3030848,3421611240.905769
delhi,2019,1,south,2571440,2944578121.8940973
delhi,2019,1,north,2528129,2919441273.8433604
delhi,2019,1,south west,2287011,2903464344.436347
delhi,2019,1,shahdara,1402956,1800644587.5922666
delhi,2019,3,new delhi,24687138,43288057341.92169
delhi,2019,3,central delhi,10383905,15911065630.894386
delhi,2019,3,west,5923192,8122173371.353607
delhi,2019,3,south east delhi,5633818,7118731074.594847
delhi,2019,3,east,4260289,4563965029.464273
delhi,2019,3,south,4067756,4543363283.628731
delhi,2019,3,north west,4036365,5327025172.802139
delhi,2019,3,north,3597191,4566145276.173758
delhi,2019,3,south west,3392924,4564338750.415346
delhi,2019,3,shahdara,1929681,2840221012.8598523
delhi,2019,4,new delhi,29048107,54398427887.76768
delhi,2019,4,central delhi,13130548,21110784970.602043
delhi,2019,4,west,6541869,9822841229.050655
delhi,2019,4,south east delhi,6387755,8697135102.682934
delhi,2019,4,east,4787770,5518543582.019401
delhi,2019,4,south,4672501,5360121273.421125
delhi,2019,4,north west,4376687,6492920778.373013
delhi,2019,4,north,3982235,5440162132.4586935
delhi,2019,4,south west,3796919,5538272503.100773
delhi,2019,4,shahdara,2149197,3597910765.0530796
delhi,2019,2,new delhi,23313548,36146671717.918365
delhi,2019,2,central delhi,8821530,12827351677.982723
delhi,2019,2,west,4273168,5964570040.981258
delhi,2019,2,south east delhi,4093477,5354348696.201298
delhi,2019,2,east,3157212,3432947910.8653455
delhi,2019,2,north west,3032525,3903083209.051039
delhi,2019,2,south,2809313,3393506108.0570455
delhi,2019,2,north,2646708,3429942978.9386187
delhi,2019,2,south west,2441752,3375124289.347537
delhi,2019,2,shahdara,1439856,2125041674.940278
delhi,2018,1,central delhi,2997714,4312145216.274474
delhi,2018,1,new delhi,883737,1478916789.169149
delhi,2018,1,south east delhi,562694,929543692.8225484
delhi,2018,1,west,545129,966855137.026748
delhi,2018,1,north west,387431,614242861.0675646
delhi,2018,1,north,361539,574580634.2506722
delhi,2018,1,east,357904,594248348.383992
delhi,2018,1,south,334361,597143870.4750924
delhi,2018,1,south west,318199,555900155.5283471
delhi,2018,1,shahdara,193886,326458215.38394874
delhi,2018,3,central delhi,8165361,10515884583.426525
delhi,2018,3,new delhi,2022950,3481996395.702257
delhi,2018,3,west,1402787,2408205061.402441
delhi,2018,3,south east delhi,1321135,2190894940.921797
delhi,2018,3,north west,1071877,1611349650.512775
delhi,2018,3,south,1009436,1501908121.057089
delhi,2018,3,east,990369,1384933230.2478726
delhi,2018,3,north,955698,1471064055.191176
delhi,2018,3,south west,789269,1374843119.5072455
delhi,2018,3,shahdara,481819,805520386.5670927
delhi,2018,4,central delhi,9373395,13878492766.290386
delhi,2018,4,new delhi,3230268,5091082007.824482
delhi,2018,4,west,2678986,3650604507.6334457
delhi,2018,4,south east delhi,2675009,3473400560.128728
delhi,2018,4,north west,2221592,2514145474.579898
delhi,2018,4,east,2073615,2113753353.5608745
delhi,2018,4,north,1864549,2189129077.3478146
delhi,2018,4,south,1769675,2243831444.013054
delhi,2018,4,south west,1535302,2165326033.913863
delhi,2018,4,shahdara,987533,1305320182.496128
delhi,2018,2,central delhi,3589206,6223466821.0926285
delhi,2018,2,new delhi,1177251,2387389846.7443447
delhi,2018,2,west,785457,1588935316.1264243
delhi,2018,2,south east delhi,767547,1466216713.987477
delhi,2018,2,north west,575888,1041767876.9620268
delhi,2018,2,north,517958,975252185.7330843
delhi,2018,2,south,513003,979271408.8449214
delhi,2018,2,east,504193,925784169.7499555
delhi,2018,2,south west,440508,903268239.0851493
delhi,2018,2,shahdara,272663,533105673.5945449
delhi,2021,1,central delhi,54173342,90711721159.77658
delhi,2021,1,new delhi,31953482,53832767509.43621
delhi,2021,1,west,12363374,23133622270.239567
delhi,2021,1,south east delhi,12287216,18449868327.686386
delhi,2021,1,north west,8024587,15349170514.54198
delhi,2021,1,east,7874737,11290580992.027351
delhi,2021,1,south west,7721739,12780255587.51034
delhi,2021,1,south,7428356,10208060134.038582
delhi,2021,1,north,7199592,12976771848.005224
delhi,2021,1,shahdara,4235592,9595155648.30619
delhi,2021,3,central delhi,88849847,137311394953.58371
delhi,2021,3,new delhi,50089446,77874603330.18227
delhi,2021,3,south east delhi,17254936,25283744433.53666
delhi,2021,3,west,17186832,31879892281.09146
delhi,2021,3,north west,11436200,21133053482.335484
delhi,2021,3,south west,10691277,17385987188.960205
delhi,2021,3,east,10407086,14944795668.028805
delhi,2021,3,south,10381321,13789719686.570164
delhi,2021,3,north,10359707,18205778951.817303
delhi,2021,3,shahdara,6108459,13750322170.230267
delhi,2021,4,central delhi,111134916,177625511230.04297
delhi,2021,4,new delhi,61634107,99244375372.27344
delhi,2021,4,south east delhi,21366628,32122243404.91709
delhi,2021,4,west,20430656,39890704519.6619
delhi,2021,4,north west,13585992,26091698381.40573
delhi,2021,4,south,12510023,16942839763.775913
delhi,2021,4,north,12503180,22723650290.401375
delhi,2021,4,south west,12404698,21054166955.724888
delhi,2021,4,east,12092666,18447833006.757885
delhi,2021,4,shahdara,7518346,17929102853.313446
delhi,2021,2,central delhi,62131856,100895875737.76091
delhi,2021,2,new delhi,36788618,60387138441.32027
delhi,2021,2,west,12217454,22460950400.13157
delhi,2021,2,south east delhi,11519378,17106146861.933064
delhi,2021,2,north west,8373397,15462806103.953077
delhi,2021,2,south west,8208259,13456640547.363726
delhi,2021,2,east,7486985,10978698462.135324
delhi,2021,2,south,7346726,9956087387.089846
delhi,2021,2,north,7283521,13045029034.825657
delhi,2021,2,north east,4567057,9118331386.987755
delhi,2024,1,south east delhi,89113496,96406605498.0
delhi,2024,1,west,84434978,118209456659.0
delhi,2024,1,central delhi,79235815,110947468958.0
delhi,2024,1,new delhi,77042760,83246181854.0
delhi,2024,1,north,55129256,73637214713.0
delhi,2024,1,north west,54104072,77693103094.0
delhi,2024,1,south,50077749,51230210062.0
delhi,2024,1,south west,49084574,61579350279.0
delhi,2024,1,east,46810259,53139178531.0
delhi,2024,1,shahdara,33245587,54596385979.0
delhi,2024,3,south east,119887875,115843984533.0
delhi,2024,3,west,110721125,135949959503.0
delhi,2024,3,new delhi,98511012,96693600968.0
delhi,2024,3,central delhi,96980410,122150909789.0
delhi,2024,3,north west,71962281,91953880029.0
delhi,2024,3,north,70832621,85265909198.0
delhi,2024,3,south,66793305,61474800365.0
delhi,2024,3,south west,65529840,73300154392.0
delhi,2024,3,east,60170809,60461465262.0
delhi,2024,3,shahdara,42641753,59162373651.0
delhi,2024,4,south east,128983826,126023595516.0
delhi,2024,4,west,118881603,149537228140.0
delhi,2024,4,central delhi,107619638,139343595209.0
delhi,2024,4,new delhi,104744325,102640122347.0
delhi,2024,4,north west,77349604,100467896781.0
delhi,2024,4,north,74715124,92479217684.0
delhi,2024,4,south,70674362,66027330300.0
delhi,2024,4,south west,70519080,79546383777.0
delhi,2024,4,east,63608205,65423312249.0
delhi,2024,4,shahdara,47755577,69146883372.0
delhi,2024,2,south east delhi,105690521,104377449532.0
delhi,2024,2,west,101407613,127870899252.0
delhi,2024,2,central delhi,91430595,113820887412.0
delhi,2024,2,new delhi,91106087,90176896394.0
delhi,2024,2,north,66237451,80802171901.0
delhi,2024,2,north west,65793946,85699952278.0
delhi,2024,2,south,61008325,56387391834.0
delhi,2024,2,south west,59906175,68603837990.0
delhi,2024,2,east,57690035,58483363397.0
delhi,2024,2,shahdara,39645941,57147309939.0
delhi,2022,1,central delhi,128309915,198072597274.588
delhi,2022,1,new delhi,71006225,110657872546.40234
delhi,2022,1,south east delhi,23146633,34276252396.92598
delhi,2022,1,west,22748647,43283043830.88957
delhi,2022,1,north west,14899833,28208907241.065834
delhi,2022,1,north,14076598,25099334230.75274
delhi,2022,1,south west,13659485,22636957994.996166
delhi,2022,1,south,13519253,17982839888.57036
delhi,2022,1,east,13032988,19771730745.94047
delhi,2022,1,north east,8357217,17814230282.345295
delhi,2022,3,central delhi,243139962,327191972497.867
delhi,2022,3,new delhi,58178476,76558260276.67705
delhi,2022,3,west,30595250,52638495087.749954
delhi,2022,3,south east delhi,30215862,40627500625.401535
delhi,2022,3,east,21104584,28881717613.549664
delhi,2022,3,north west,18316480,32675014921.771603
delhi,2022,3,south,18234782,21732528705.790974
delhi,2022,3,north,18232076,29812600679.07141
delhi,2022,3,south west,17276601,26324661266.56317
delhi,2022,3,shahdara,10220528,21361296110.510616
delhi,2022,4,central delhi,280960656,386107883617.53076
delhi,2022,4,new delhi,45094468,58157025088.38431
delhi,2022,4,south east delhi,33116019,44231426531.24901
delhi,2022,4,west,32293188,56453476563.182175
delhi,2022,4,east,23683133,33122093387.044395
delhi,2022,4,north west,19859098,35599171826.28781
delhi,2022,4,south,19537728,23391855096.18752
delhi,2022,4,north,19393947,31932822870.2881
delhi,2022,4,south west,18499176,28102930810.327362
delhi,2022,4,shahdara,11420073,24438534174.92784
delhi,2022,2,central delhi,159034619,232911858055.08478
delhi,2022,2,new delhi,87939392,129418048270.15207
delhi,2022,2,south east delhi,29302567,40564903164.264656
delhi,2022,2,west,28008086,50563146986.313255
delhi,2022,2,north west,18057230,33092543802.040115
delhi,2022,2,north,17494896,29482073628.067886
delhi,2022,2,south,17358990,21493188986.975037
delhi,2022,2,south west,16899542,26515960445.85206
delhi,2022,2,east,16485686,23141432019.978474
delhi,2022,2,shahdara,10060246,22195136725.333412
delhi,2020,1,central delhi,24757650,41219414205.06069
delhi,2020,1,new delhi,17899322,34941263526.20205
delhi,2020,1,west,6627571,10519670848.51133
delhi,2020,1,south east delhi,6523345,9238065831.407085
delhi,2020,1,east,4783041,5861493191.072474
delhi,2020,1,south,4578729,5702232003.384875
delhi,2020,1,north west,4394010,7009463341.814796
delhi,2020,1,north,4134350,5959728045.553724
delhi,2020,1,south west,3956004,6031191820.22498
delhi,2020,1,shahdara,2148023,3847703306.254819
delhi,2020,3,central delhi,32203761,61527717933.93762
delhi,2020,3,new delhi,17268250,34516772051.491745
delhi,2020,3,west,8231034,14963814238.681545
delhi,2020,3,south east delhi,7402382,11175362187.684738
delhi,2020,3,north west,5785656,10454717366.918316
delhi,2020,3,south west,5547370,8927576871.08003
delhi,2020,3,east,5054670,7198767026.72743
delhi,2020,3,north,4691610,8507808245.57009
delhi,2020,3,south,4564631,6503381595.242459
delhi,2020,3,north east,2910048,5488227059.169053
delhi,2020,4,central delhi,32194168,61575435521.28283
delhi,2020,4,new delhi,19719782,37020451053.1837
delhi,2020,4,west,12092280,22395396964.83783
delhi,2020,4,south east delhi,11414146,17130268130.317047
delhi,2020,4,north west,8026101,14953244692.580374
delhi,2020,4,south west,7745403,12646111042.466732
delhi,2020,4,east,7410660,10725439312.082693
delhi,2020,4,south,6797385,9578135719.354939
delhi,2020,4,north,6775272,12208521800.583145
delhi,2020,4,shahdara,4208254,9392225302.24066
delhi,2020,2,central delhi,17641823,30418597739.3527
delhi,2020,2,new delhi,13713658,27033383045.67708
delhi,2020,2,west,5753319,8981471481.485285
delhi,2020,2,south east delhi,5215263,7084670452.703098
delhi,2020,2,north west,4270005,6452332763.460186
delhi,2020,2,south west,4193591,6168338438.737105
delhi,2020,2,east,4005780,5059627017.012638
delhi,2020,2,south,3631140,4698622938.32077
delhi,2020,2,north,3462809,5258808051.479293
delhi,2020,2,north east,2229412,3393429629.3164525
assam,2023,1,kamrup metropolitan,22957420,32177527551.0
assam,2023,1,barpeta,8607360,18729528128.0
assam,2023,1,nagaon,6685799,14229904732.0
assam,2023,1,cachar,5638260,10760387455.0
assam,2023,1,sonitpur,5085643,8045533285.0
assam,2023,1,kamrup,4930296,9371100434.0
assam,2023,1,dhubri,4783556,10188898480.0
assam,2023,1,goalpara,4337423,9833497403.0
assam,2023,1,dibrugarh,3760225,5608974753.0
assam,2023,1,darrang,3615988,7158735706.0
assam,2023,3,kamrup metropolitan,33252533,38969448090.0
assam,2023,3,barpeta,12553937,19547199120.0
assam,2023,3,nagaon,9915879,16218655937.0
assam,2023,3,cachar,8139863,12475988474.0
assam,2023,3,dhubri,7727555,12038352780.0
assam,2023,3,kamrup,7313093,10800114027.0
assam,2023,3,sonitpur,7184992,9555385617.0
assam,2023,3,goalpara,6726109,10895284121.0
assam,2023,3,darrang,5522247,8131813482.0
assam,2023,3,dibrugarh,5328549,6883206756.0
assam,2023,4,kamrup metropolitan,35741066,42066992122.0
assam,2023,4,barpeta,15365058,23767852973.0
assam,2023,4,nagaon,11620054,19063736023.0
assam,2023,4,dhubri,9754250,14883704767.0
assam,2023,4,cachar,9259935,14611571234.0
assam,2023,4,goalpara,8585082,13668435884.0
assam,2023,4,kamrup,8424238,12506756486.0
assam,2023,4,sonitpur,8050113,10777430093.0
assam,2023,4,darrang,6735425,10599716369.0
assam,2023,4,bongaigaon,6225825,9640983542.0
assam,2023,2,kamrup metropolitan,27633429,36066525702.0
assam,2023,2,barpeta,10582441,20577968723.0
assam,2023,2,nagaon,8290774,15933295314.0
assam,2023,2,cachar,6593914,11304410610.0
assam,2023,2,sonitpur,6079471,9155763527.0
assam,2023,2,kamrup,6019583,10319507492.0
assam,2023,2,dhubri,5998987,11652162342.0
assam,2023,2,goalpara,5347770,10755879893.0
assam,2023,2,darrang,4517036,7943501699.0
assam,2023,2,dibrugarh,4515459,6339612450.0
assam,2019,1,kamrup metropolitan,1306775,2605380335.9221573
assam,2019,1,nagaon,265767,382986937.00269973
assam,2019,1,barpeta,262834,416977891.5222329
assam,2019,1,cachar,206705,335675210.4339503
assam,2019,1,kamrup,205094,325387078.1294668
assam,2019,1,sonitpur,197716,409811805.4621542
assam,2019,1,dibrugarh,180303,308520050.14443624
assam,2019,1,marigaon,162645,225891536.78995085
assam,2019,1,tinsukia,147896,296016100.5028683
assam,2019,1,dhubri,129363,168832530.51137578
assam,2019,3,kamrup metropolitan,2188998,6080999088.202992
assam,2019,3,barpeta,262253,505242250.25981045
assam,2019,3,nagaon,258566,491551326.21533215
assam,2019,3,sonitpur,257623,533288953.0348954
assam,2019,3,cachar,242781,426502976.7731471
assam,2019,3,dibrugarh,230118,425077484.1305032
assam,2019,3,kamrup,222439,383883901.2477784
assam,2019,3,tinsukia,196245,357008533.5524102
assam,2019,3,jorhat,167468,274329134.3924885
assam,2019,3,golaghat,121795,194779142.64060068
assam,2019,4,kamrup metropolitan,2510384,7206165641.817837
assam,2019,4,sonitpur,298139,613461613.2726699
assam,2019,4,barpeta,295624,613479659.5323288
assam,2019,4,nagaon,287586,546184547.4478518
assam,2019,4,cachar,273506,482197783.15532976
assam,2019,4,dibrugarh,255885,470389915.7975105
assam,2019,4,kamrup,249708,461559258.766533
assam,2019,4,tinsukia,224113,423685126.94560075
assam,2019,4,jorhat,185402,307700398.0221567
assam,2019,4,goalpara,139662,282003507.8056698
assam,2019,2,kamrup metropolitan,2488968,5089657876.792284
assam,2019,2,nagaon,231423,422774561.3600137
assam,2019,2,barpeta,228864,466786096.3962827
assam,2019,2,sonitpur,192707,444337498.7727274
assam,2019,2,cachar,177976,335126276.2091832
assam,2019,2,kamrup,176995,334724712.0725308
assam,2019,2,dibrugarh,169357,356524668.62132466
assam,2019,2,tinsukia,148294,323303192.86631006
assam,2019,2,marigaon,130459,235342996.58975655
assam,2019,2,jorhat,129744,231878110.7193352
assam,2018,1,kamrup metropolitan,194617,284766218.98487484
assam,2018,1,marigaon,79832,105067294.49868405
assam,2018,1,barpeta,67801,56352302.37753609
assam,2018,1,nagaon,66695,56352631.291476294
assam,2018,1,cachar,56481,57250290.53047233
assam,2018,1,sonitpur,51976,73005566.24909952
assam,2018,1,kamrup,47859,41868129.255927615
assam,2018,1,dibrugarh,44792,53258765.86975427
assam,2018,1,tinsukia,41237,45886201.02896822
assam,2018,1,jorhat,33322,41164542.05596451
assam,2018,3,kamrup metropolitan,476050,884121118.8280818
assam,2018,3,barpeta,145945,230125281.8407083
assam,2018,3,nagaon,142195,208584967.9650631
assam,2018,3,cachar,123735,189612378.33199263
assam,2018,3,sonitpur,116196,252135800.71617544
assam,2018,3,kamrup,112726,148929589.80060056
assam,2018,3,marigaon,102867,189132040.91743046
assam,2018,3,dibrugarh,98822,173048841.5837646
assam,2018,3,tinsukia,90928,155121755.76365337
assam,2018,3,jorhat,79724,118008412.28630178
assam,2018,4,kamrup metropolitan,686010,1345451492.4344451
assam,2018,4,nagaon,435103,317973029.4737475
assam,2018,4,barpeta,225449,354675455.9326413
assam,2018,4,marigaon,193075,207853575.09985885
assam,2018,4,cachar,187360,272342253.1327299
assam,2018,4,sonitpur,165399,358549931.5785284
assam,2018,4,kamrup,162592,236088241.49952987
assam,2018,4,dibrugarh,144931,264346941.49220377
assam,2018,4,tinsukia,127171,253718923.0695014
assam,2018,4,dhubri,120810,181651044.89215764
assam,2018,2,kamrup metropolitan,320417,548619364.2308466
assam,2018,2,marigaon,109223,204057284.21875843
assam,2018,2,nagaon,105834,129818644.91478491
assam,2018,2,barpeta,102217,117541108.74699076
assam,2018,2,cachar,83921,105147622.61224496
assam,2018,2,sonitpur,82799,151230715.30607644
assam,2018,2,kamrup,74537,83338163.66068907
assam,2018,2,dibrugarh,70642,110954951.68517756
assam,2018,2,tinsukia,66715,102921465.63822293
assam,2018,2,jorhat,53341,70634515.73039348
assam,2021,1,kamrup metropolitan,9400818,24003716533.697937
assam,2021,1,barpeta,768249,2378951523.3799787
assam,2021,1,dibrugarh,680608,1710571109.9822497
assam,2021,1,nagaon,675634,2019926209.3789358
assam,2021,1,sonitpur,669242,1689369790.4289408
assam,2021,1,cachar,614703,1577581912.6812966
assam,2021,1,kamrup,557802,1450662971.6951797
assam,2021,1,tinsukia,480161,1160430411.7091095
assam,2021,1,goalpara,400249,1203600745.3463283
assam,2021,1,jorhat,388882,856404785.4295709
assam,2021,3,kamrup metropolitan,16840668,36123082534.66112
assam,2021,3,barpeta,1436928,3522432994.68204
assam,2021,3,nagaon,1156024,2903215135.784228
assam,2021,3,dibrugarh,1116075,2517711536.27678
assam,2021,3,sonitpur,1030160,2385666128.443201
assam,2021,3,cachar,998685,2285248942.8809485
assam,2021,3,kamrup,957373,2112276358.4188256
assam,2021,3,tinsukia,726497,1620117007.2069793
assam,2021,3,dhubri,668723,1682447560.536893
assam,2021,3,goalpara,650085,1747257315.9936595
assam,2021,4,kamrup metropolitan,22903930,48177919267.36949
assam,2021,4,barpeta,2145496,5341626359.643989
assam,2021,4,nagaon,1599255,4181552742.898878
assam,2021,4,dibrugarh,1489321,3247229901.0804715
assam,2021,4,sonitpur,1437714,3119948215.769208
assam,2021,4,cachar,1424029,3288405319.030481
assam,2021,4,kamrup,1326629,2906827875.9780307
assam,2021,4,dhubri,947815,2452971274.528925
assam,2021,4,tinsukia,924326,2099664801.0310597
assam,2021,4,goalpara,920783,2590433257.901761
assam,2021,2,kamrup metropolitan,12113618,26948905679.32876
assam,2021,2,barpeta,1094358,2927546915.4449625
assam,2021,2,nagaon,928187,2446953429.3994994
assam,2021,2,dibrugarh,870918,1976153977.7728927
assam,2021,2,sonitpur,848080,1929013770.5926275
assam,2021,2,cachar,743120,1680050955.980187
assam,2021,2,kamrup,737877,1686926641.03952
assam,2021,2,tinsukia,606143,1318534292.5264628
assam,2021,2,goalpara,544911,1475602701.2507868
assam,2021,2,dhubri,528440,1316708576.7981753
assam,2024,1,kamrup metropolitan,37451157,43094133738.0
assam,2024,1,barpeta,18751526,29325169669.0
assam,2024,1,nagaon,13867011,22200039299.0
assam,2024,1,dhubri,12272788,17933300841.0
assam,2024,1,goalpara,10539700,16606751899.0
assam,2024,1,cachar,10515083,15918343605.0
assam,2024,1,kamrup,9838598,14690113788.0
assam,2024,1,sonitpur,8762274,11543368894.0
assam,2024,1,darrang,8045981,12414085307.0
assam,2024,1,bongaigaon,7673311,11757183235.0
assam,2024,3,kamrup metropolitan,48652507,47984198667.0
assam,2024,3,barpeta,21999233,25145976318.0
assam,2024,3,dhubri,15695372,17961423365.0
assam,2024,3,nagaon,15099246,18821284148.0
assam,2024,3,kamrup,14480404,16655188180.0
assam,2024,3,cachar,14223337,17083145518.0
assam,2024,3,goalpara,12738121,15335058751.0
assam,2024,3,sonitpur,10459670,11437696327.0
assam,2024,3,bongaigaon,9871350,11006993764.0
assam,2024,3,hojai,9556241,10905196100.0
assam,2024,4,kamrup metropolitan,52145473,51816279559.0
assam,2024,4,barpeta,24798220,28930069019.0
